GEOID,pop_total,hhinc_total_hh,hhinc_lt10k,hhinc_10_15k,hhinc_15_20k,hhinc_20_25k,hhinc_25_30k,hhinc_30_35k,hhinc_35_40k,hhinc_40_45k,hhinc_45_50k,hhinc_50_60k,hhinc_60_75k,hhinc_75_100k,hhinc_100_125k,hhinc_125_150k,hhinc_150_200k,hhinc_200k_plus,rent_total_units,rent_lt100,rent_100_149,rent_150_199,rent_200_249,rent_250_299,rent_300_349,rent_350_399,rent_400_449,rent_450_499,rent_500_549,rent_550_599,rent_600_649,rent_650_699,rent_700_749,rent_750_799,rent_800_899,rent_900_999,rent_1000_1249,rent_1250_1499,rent_1500_1999,rent_2000_2499,rent_2500_2999,rent_3000_3499,rent_3500_plus,tenure_total,tenure_owner,tenure_renter
245102720072,1112,456,38,62,85,36,42,19,16,9,13,35,13,40,29,8,11,0,269,0,0,12,0,0,0,0,0,0,0,0,0,0,11,0,13,103,97,16,17,0,0,0,0,456,187,269
245102720053,1237,589,56,12,11,8,7,57,22,68,12,34,84,47,12,80,51,28,395,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,25,40,273,46,4,0,0,0,0,589,194,395
245102720052,674,184,8,24,7,15,0,0,0,14,0,7,13,19,11,7,18,41,36,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,7,15,0,0,0,0,0,184,148,36
245101607007,1087,288,15,12,19,0,0,67,43,36,30,17,40,0,0,0,9,0,209,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,77,65,31,23,0,0,0,0,288,79,209
245101607005,502,209,19,0,6,66,7,0,7,39,0,24,0,0,22,0,0,19,91,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,36,42,0,0,0,0,0,209,118,91
245101607002,804,294,22,10,8,23,56,9,13,21,27,55,32,7,0,11,0,0,155,0,0,16,0,0,0,0,0,0,0,0,0,0,8,0,36,0,25,0,54,0,0,0,0,294,139,155
245101607001,259,116,0,0,24,0,17,21,4,0,6,16,7,21,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,116,93,23
245101702002,887,280,79,22,23,49,7,0,41,0,0,15,34,10,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,15,0,44,0,17,0,11,80,28,29,0,0,0,0,280,42,238
245101801001,1195,461,134,39,53,60,72,38,0,7,18,0,33,6,0,0,1,0,393,0,0,0,21,60,5,34,29,7,10,39,10,21,48,4,34,26,31,0,14,0,0,0,0,461,68,393
245101803002,1252,542,139,51,16,29,9,10,17,39,0,43,58,67,25,27,6,6,363,3,0,0,0,9,6,4,6,6,0,8,14,28,0,9,41,43,31,69,63,23,0,0,0,542,179,363
245101803001,568,365,93,0,33,45,21,15,6,7,15,38,38,6,26,16,0,6,292,0,0,0,0,0,0,17,0,7,0,18,27,0,11,15,35,62,94,6,0,0,0,0,0,365,73,292
245101603001,809,215,62,5,0,15,5,0,32,5,0,33,0,29,0,0,0,29,114,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,30,20,14,13,0,0,0,0,0,215,101,114
245100701001,1371,377,70,15,38,19,16,0,32,22,40,23,21,44,16,16,0,5,232,0,0,0,0,18,0,0,0,0,0,0,0,0,5,0,3,0,144,37,5,0,0,0,0,377,145,232
245100701002,1809,425,43,58,63,0,10,43,5,17,16,55,44,14,35,6,16,0,291,0,0,0,5,0,0,0,0,0,0,20,0,30,17,24,6,5,82,80,6,0,0,0,0,425,134,291
245101506003,480,159,43,9,0,0,38,0,6,21,23,0,0,7,0,0,0,12,103,0,0,0,21,0,0,0,23,0,0,0,0,0,0,0,24,0,35,0,0,0,0,0,0,159,56,103
245101506001,700,215,12,63,11,0,4,0,21,0,0,41,44,0,19,0,0,0,150,12,0,0,0,0,11,9,0,13,0,0,0,0,0,0,0,0,52,0,12,0,0,0,0,215,65,150
245101605003,695,253,73,40,33,0,23,8,0,7,0,0,9,43,0,17,0,0,160,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,32,22,0,53,11,0,0,0,253,93,160
245101605004,899,306,69,9,13,7,0,53,9,8,25,7,59,24,0,15,8,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,41,22,0,0,0,0,0,306,234,72
245101605001,1382,445,12,18,0,34,95,37,8,30,56,32,37,78,0,0,8,0,238,0,0,0,33,0,29,0,0,0,0,0,0,0,20,0,37,55,54,0,0,10,0,0,0,445,207,238
245101605005,788,359,19,23,37,27,8,63,44,41,8,29,10,30,20,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,24,9,0,0,0,0,0,359,258,101
245101605002,819,200,8,0,28,25,23,29,18,9,0,36,0,24,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,20,0,0,0,0,200,119,81
245101510001,608,194,17,26,10,0,32,0,9,9,0,8,19,30,0,0,23,11,92,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,47,10,9,0,0,0,0,0,194,102,92
245101510003,543,154,53,34,0,19,0,0,6,0,22,0,0,0,10,10,0,0,136,0,0,0,26,0,0,0,25,30,0,0,0,28,0,0,11,0,0,16,0,0,0,0,0,154,18,136
245101510004,484,201,9,36,10,0,0,0,71,0,0,9,10,13,10,8,25,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,24,0,0,0,0,0,0,0,201,114,87
245102604032,106,27,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0
245102604031,1637,702,29,65,37,79,115,57,72,37,33,50,57,8,30,33,0,0,566,0,0,0,0,0,0,0,0,0,0,0,65,35,25,138,65,12,138,65,23,0,0,0,0,702,136,566
245102302002,1117,469,31,7,10,17,6,0,7,0,10,30,78,25,89,63,51,45,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,33,84,17,17,0,0,469,296,173
245102601023,574,228,28,0,13,0,4,8,43,19,46,0,24,15,18,0,0,10,107,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,77,0,0,0,7,0,0,0,0,228,121,107
245102601025,1448,444,18,8,36,53,40,7,16,0,37,44,38,96,9,23,7,12,75,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,11,33,10,0,0,0,0,444,369,75
245102601021,1182,442,67,57,0,0,14,40,20,25,15,33,55,32,18,15,51,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,442,374,68
245102606054,418,212,12,35,0,16,0,35,0,26,0,0,9,32,11,14,22,0,54,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,22,0,0,0,0,212,158,54
245101508001,775,372,43,19,40,37,17,34,47,19,26,29,42,11,0,0,8,0,165,0,0,0,0,0,12,0,0,0,0,9,10,0,0,0,71,0,17,0,20,0,0,0,0,372,207,165
245102712006,915,463,0,0,14,0,0,13,0,27,13,12,53,38,70,34,30,159,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,9,12,0,0,463,399,64
245102608002,1036,395,30,36,26,21,27,17,16,20,16,52,50,24,23,30,7,0,209,0,0,0,0,0,0,0,0,0,0,0,6,0,28,7,6,37,54,20,28,0,0,0,0,395,186,209
245102708024,1830,503,19,0,115,18,79,0,0,0,65,75,70,0,10,0,0,52,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,84,114,99,0,0,0,0,0,0,503,132,371
245102804022,1184,472,39,21,67,30,13,34,20,49,67,18,40,71,0,3,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,19,55,0,0,0,0,472,335,137
245102505001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245100101002,865,457,32,10,0,17,19,9,7,0,8,28,7,78,84,26,88,44,191,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,22,7,0,8,76,30,0,14,0,457,266,191
245101302003,560,284,46,18,0,10,10,0,48,0,17,24,42,43,0,26,0,0,196,0,0,0,21,0,0,0,0,0,0,5,0,18,0,0,31,61,25,0,0,11,0,0,0,284,88,196
245102002002,258,129,25,15,23,33,9,12,3,0,0,0,9,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,13,37,28,0,0,0,0,8,3,0,8,0,0,0,0,129,32,97
245102803021,1300,586,54,30,47,51,17,88,29,42,31,88,34,38,8,0,26,3,465,16,0,0,0,0,6,11,0,0,0,0,10,0,0,0,75,116,181,27,0,0,2,0,0,586,121,465
245102705023,1016,373,0,32,18,0,0,20,16,0,16,10,14,103,24,51,69,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,0,0,0,373,342,31
245100602002,618,226,12,0,5,0,0,0,42,9,12,0,0,28,46,39,10,23,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,29,18,0,0,0,226,136,90
245100909001,439,124,28,28,0,0,5,0,0,28,0,24,0,11,0,0,0,0,73,0,0,0,0,0,0,9,0,0,0,0,0,0,10,11,0,10,0,0,0,28,0,0,0,124,51,73
245102005002,1045,211,39,0,20,0,0,0,18,27,0,11,22,48,0,0,26,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,22,66,11,0,0,0,0,211,81,130
245102603025,834,249,18,18,36,39,0,8,0,0,0,17,20,37,49,0,7,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,8,0,8,0,0,0,0,249,204,45
245101513002,588,212,114,8,10,0,5,0,14,7,22,13,0,19,0,0,0,0,92,0,0,0,8,0,0,20,0,0,0,0,0,0,0,0,0,17,11,27,0,0,0,0,0,212,120,92
245100103001,1007,452,45,11,0,0,0,12,0,0,0,23,29,39,24,112,85,72,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,23,0,0,45,22,21,0,0,452,332,120
245100104002,1728,976,51,8,0,10,18,0,0,25,9,94,89,154,101,105,131,181,494,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,42,42,25,137,109,63,38,29,976,482,494
245102802005,811,314,9,9,28,8,0,8,0,41,0,16,40,62,41,52,0,0,22,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,314,292,22
245101102002,1571,1085,70,166,157,110,41,87,25,79,63,0,26,59,28,34,55,85,857,0,0,0,74,24,25,0,43,0,0,112,30,141,15,24,38,50,230,0,20,20,0,0,0,1085,228,857
245101601003,727,480,178,125,33,7,43,35,6,0,20,17,0,16,0,0,0,0,424,0,7,0,76,30,66,49,12,9,9,0,6,0,49,21,0,0,75,0,0,0,0,0,0,480,56,424
245101604004,836,249,25,0,74,37,0,13,16,14,0,0,29,16,25,0,0,0,187,6,0,0,0,6,0,0,6,0,0,0,0,0,14,0,0,7,108,0,16,0,0,0,0,249,62,187
245101502001,1434,326,20,19,26,12,23,4,2,9,4,47,92,25,43,0,0,0,139,0,0,0,3,0,0,0,6,0,0,2,11,0,16,0,7,9,33,25,27,0,0,0,0,326,187,139
245101401004,1385,736,17,32,20,148,28,31,14,21,0,66,33,111,23,37,0,155,452,0,0,0,0,20,0,0,0,20,31,115,0,0,0,0,143,16,31,76,0,0,0,0,0,736,284,452
245101506004,297,169,96,0,0,52,21,0,0,0,0,0,0,0,0,0,0,0,159,0,11,0,0,0,0,22,0,0,0,21,12,0,30,9,0,21,33,0,0,0,0,0,0,169,10,159
245102001001,623,176,35,8,17,17,24,0,7,0,9,0,14,22,0,0,18,5,94,0,0,0,0,0,0,0,0,5,0,0,26,0,0,0,0,12,46,0,0,5,0,0,0,176,82,94
245101203002,882,314,22,0,0,25,30,15,7,9,53,22,52,40,29,0,0,10,175,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,94,43,19,0,0,0,314,139,175
245101403001,731,332,110,57,42,18,0,22,25,11,0,9,7,5,7,6,13,0,288,0,6,17,25,7,38,15,5,20,14,19,14,0,20,6,26,9,24,23,0,0,0,0,0,332,44,288
245102704011,2694,861,41,115,16,28,0,55,22,37,41,108,86,147,23,122,0,20,167,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,41,91,15,0,0,0,0,0,0,861,694,167
245102601022,799,290,22,0,45,0,25,26,25,0,20,50,0,64,4,9,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,290,259,31
245102601024,866,348,15,0,0,9,0,72,16,0,8,31,65,50,52,18,0,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,348,320,28
245102608001,1404,542,97,42,66,27,43,4,17,24,41,36,36,26,29,38,16,0,379,0,0,0,16,0,0,27,0,0,6,53,0,5,0,0,0,43,101,99,29,0,0,0,0,542,163,379
245102804014,865,314,10,26,20,15,9,22,26,6,42,12,52,44,0,13,17,0,115,0,17,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,28,0,51,0,0,0,0,314,199,115
245102804013,782,313,28,44,53,0,0,10,11,24,11,34,36,19,25,8,10,0,209,0,0,28,0,25,0,0,0,28,0,0,0,0,23,17,34,28,10,0,7,9,0,0,0,313,104,209
245102703021,1035,344,4,14,6,26,0,20,13,11,14,7,73,72,20,17,7,40,83,0,9,0,0,0,0,0,0,0,19,0,0,0,0,0,27,0,0,28,0,0,0,0,0,344,261,83
245102703014,1042,458,29,12,11,0,10,11,21,45,16,92,70,67,26,22,16,10,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,55,9,0,0,0,458,387,71
245102708021,1163,448,16,0,0,0,0,85,31,0,0,63,142,14,21,76,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,448,363,85
245102708025,721,237,0,0,11,0,42,0,14,0,0,58,14,12,7,79,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,237,158,79
245102708041,1237,481,71,30,6,26,0,29,0,23,25,77,36,89,42,0,10,17,346,0,5,0,6,0,0,7,0,0,0,3,0,0,8,0,37,38,194,26,0,0,0,0,0,481,135,346
245102708054,982,363,18,8,0,22,55,42,15,59,0,46,25,23,38,8,4,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,9,10,9,4,0,0,0,0,363,284,79
245102708053,923,378,107,7,34,31,36,9,21,9,11,19,27,7,24,0,0,36,263,0,0,0,23,0,0,0,0,11,0,0,10,0,18,19,81,29,29,0,43,0,0,0,0,378,115,263
245102711021,3744,182,6,0,0,6,0,8,0,6,0,0,32,0,0,19,8,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,0
245100901004,723,320,38,61,9,8,17,32,45,0,23,8,37,18,24,0,0,0,198,0,0,0,47,28,0,0,32,24,0,0,9,8,0,0,0,0,45,5,0,0,0,0,0,320,122,198
245102003002,1309,353,84,43,11,48,21,0,15,22,9,23,23,19,17,9,9,0,276,0,0,0,0,0,11,0,0,0,6,0,18,0,26,23,28,25,78,33,28,0,0,0,0,353,77,276
245102715014,955,370,0,6,6,10,13,14,7,34,0,0,37,28,37,23,79,76,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,49,10,0,0,0,0,0,370,304,66
245102715012,595,256,10,25,0,6,23,20,0,0,0,0,60,7,9,31,43,22,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,21,8,0,0,0,256,171,85
245102502031,927,354,56,31,29,5,20,62,11,44,15,18,14,12,25,12,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,173,12,0,0,0,0,0,354,105,249
245101102003,1593,1153,152,174,42,61,16,64,107,53,45,109,85,121,50,49,0,25,1112,0,0,48,95,12,25,39,0,40,0,0,0,0,12,56,76,73,253,268,95,20,0,0,0,1153,41,1112
245102101002,1560,671,105,61,24,64,18,25,5,27,10,32,61,56,78,24,55,26,341,0,0,0,29,0,4,0,0,0,0,0,5,11,14,11,23,24,24,80,63,34,14,0,0,671,330,341
245101606004,372,268,59,95,27,17,0,23,11,22,0,0,0,5,0,0,9,0,197,0,0,31,78,16,9,19,0,10,23,0,0,0,0,0,0,0,11,0,0,0,0,0,0,268,71,197
245101606002,723,235,24,19,9,0,51,0,0,19,0,20,39,7,16,11,11,9,145,0,0,0,0,9,0,0,0,0,0,0,24,0,24,0,27,0,20,19,11,0,0,0,0,235,90,145
245102401002,880,454,29,16,0,0,26,28,0,13,32,12,51,29,66,33,49,70,139,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,11,12,35,12,13,28,0,454,315,139
245102606053,973,429,0,56,18,40,21,47,7,18,38,57,66,7,54,0,0,0,354,0,0,0,0,0,0,0,0,21,0,0,0,0,0,26,121,57,111,18,0,0,0,0,0,429,75,354
245101002001,713,380,156,90,41,10,0,8,0,0,13,42,20,0,0,0,0,0,358,0,14,52,19,67,0,42,17,0,0,10,0,0,0,0,50,8,49,30,0,0,0,0,0,380,22,358
245101508003,1313,422,73,14,24,8,11,87,0,0,11,42,29,76,0,37,0,10,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,38,46,93,0,0,0,0,0,0,422,178,244
245101510006,637,209,55,30,9,10,30,9,22,7,0,18,0,19,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,52,25,9,0,0,0,0,0,209,115,94
245101512001,2031,886,228,110,126,6,39,48,23,7,44,43,73,69,7,43,11,9,682,0,0,0,190,70,17,51,58,31,37,22,0,0,0,0,0,0,85,50,42,0,0,0,0,886,204,682
245101512002,496,122,0,27,18,8,0,6,29,0,23,11,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,40,0,0,0,0,0,0,122,37,85
245101601002,304,97,10,0,19,6,7,13,0,0,0,0,0,20,0,0,0,22,48,0,0,0,0,0,13,0,0,0,0,0,0,0,0,19,0,10,0,0,0,0,0,0,0,97,49,48
245102102002,1747,811,232,32,29,63,39,57,16,6,23,93,4,69,24,49,51,24,469,0,17,12,27,147,9,0,0,10,0,13,0,0,12,0,0,32,32,110,11,19,0,0,0,811,342,469
245102403003,615,291,11,0,0,0,0,0,0,9,0,20,37,45,29,54,31,55,107,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,45,30,16,7,0,0,291,184,107
245102606041,521,158,27,20,13,12,7,0,20,4,35,5,5,5,0,5,0,0,94,10,7,21,6,0,7,0,9,0,5,7,0,0,3,0,0,0,19,0,0,0,0,0,0,158,64,94
245102606043,728,207,112,18,0,20,18,10,0,17,0,0,0,5,7,0,0,0,192,47,6,29,39,6,20,0,0,0,0,0,0,0,0,0,24,0,14,7,0,0,0,0,0,207,15,192
245100803022,396,150,27,49,9,8,13,10,9,0,0,0,0,25,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,113,37
245100805001,663,223,57,33,20,0,15,0,25,0,0,5,16,16,8,0,28,0,111,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6,27,26,8,28,0,0,0,0,223,112,111
245101503002,641,251,50,18,11,12,6,20,8,0,12,16,28,5,26,9,0,30,65,0,0,0,0,0,0,0,13,0,0,0,0,5,0,11,6,0,10,0,20,0,0,0,0,251,186,65
245101507023,464,177,51,29,12,12,0,6,6,0,11,3,21,12,7,0,7,0,80,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,20,0,29,12,0,0,0,0,0,177,97,80
245101511005,846,328,62,0,0,0,9,24,0,19,0,64,14,117,19,0,0,0,135,0,0,0,0,0,24,17,0,0,21,0,0,0,0,9,0,0,0,64,0,0,0,0,0,328,193,135
245101511006,1203,435,0,0,38,38,26,0,0,0,0,148,50,41,0,94,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,64,22,0,17,21,0,0,0,0,435,290,145
245101513001,1626,549,171,0,71,23,68,10,13,19,10,112,9,35,8,0,0,0,304,0,0,0,33,0,0,108,0,0,9,0,0,0,0,20,23,11,85,15,0,0,0,0,0,549,245,304
245101513005,1119,347,36,33,31,24,10,56,34,50,5,0,20,28,20,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,26,0,24,36,27,115,20,13,0,0,0,0,347,86,261
245101901001,355,119,11,18,6,12,0,5,0,24,0,19,13,11,0,0,0,0,71,0,0,0,0,0,0,0,12,0,0,0,19,0,6,0,6,9,0,6,0,0,0,0,0,119,48,71
245100102004,533,228,0,10,0,0,0,0,0,11,22,0,0,63,56,58,8,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,7,11,0,0,0,228,185,43
245100604001,431,209,13,11,5,24,15,7,3,26,3,14,27,8,7,46,0,0,156,0,0,0,0,5,0,0,0,0,0,0,0,0,18,21,20,14,0,23,32,8,0,0,0,209,53,156
245101607004,736,369,139,68,34,31,11,28,2,21,0,20,9,0,6,0,0,0,269,0,15,11,43,0,0,25,0,50,0,25,0,0,0,0,43,9,0,24,2,0,0,0,0,369,100,269
245101607003,414,147,22,0,51,14,0,0,0,25,0,13,22,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,62,13,0,0,0,0,147,59,88
245101702001,1656,732,360,117,53,26,21,23,80,14,0,31,0,7,0,0,0,0,704,42,13,46,217,5,106,32,32,31,50,0,20,31,13,39,13,14,0,0,0,0,0,0,0,732,28,704
245101801002,1085,491,224,71,80,16,67,28,0,0,0,5,0,0,0,0,0,0,479,16,11,43,82,39,29,8,37,12,57,44,34,0,0,0,0,5,33,11,0,0,0,0,0,491,12,479
245102001002,1026,360,85,43,0,17,37,27,44,3,8,33,26,14,16,0,0,7,253,0,0,0,5,0,6,0,0,0,0,0,0,13,6,17,24,0,86,36,42,11,0,0,0,360,107,253
245101603002,494,232,61,70,26,17,10,0,0,0,16,18,14,0,0,0,0,0,222,0,0,12,0,0,0,0,0,0,0,0,21,70,16,5,40,36,17,0,5,0,0,0,0,232,10,222
245101508005,702,268,70,6,8,22,10,0,24,0,0,0,24,70,12,0,11,11,145,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,31,61,32,7,0,0,0,0,0,268,123,145
245101703002,1044,417,86,0,25,39,10,7,6,45,17,68,31,24,38,5,0,16,186,6,0,0,5,5,39,0,0,0,0,4,0,15,0,14,15,34,18,0,19,0,0,0,0,417,231,186
245102404002,423,190,0,0,0,0,0,0,0,0,18,9,49,20,38,35,21,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,18,92,49,0,0,0,190,22,168
245102709021,2034,609,13,39,27,13,22,0,71,88,5,39,110,92,8,19,29,34,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,17,0,0,0,0,609,547,62
245102710025,813,291,84,26,18,27,44,0,0,9,0,58,25,0,0,0,0,0,155,29,0,25,0,28,0,0,0,0,0,8,0,8,0,0,0,0,57,0,0,0,0,0,0,291,136,155
245102710023,347,185,19,44,0,18,0,27,17,0,0,33,17,0,0,0,10,0,58,0,0,0,19,0,0,10,0,0,0,0,21,0,0,0,0,8,0,0,0,0,0,0,0,185,127,58
245102604022,1123,490,105,77,15,63,39,41,20,24,6,45,26,5,13,0,11,0,424,0,9,10,9,9,0,8,9,7,12,36,8,47,46,22,75,68,17,19,0,0,0,0,0,490,66,424
245102712002,1446,561,68,36,0,11,60,12,0,0,63,22,47,169,26,21,18,8,176,0,0,0,0,0,0,0,0,0,0,16,0,0,0,47,20,27,52,0,14,0,0,0,0,561,385,176
245101202011,1163,469,12,11,19,0,17,12,15,19,29,35,46,74,47,31,44,58,199,0,0,0,0,0,0,0,0,0,0,5,0,6,19,4,11,22,25,26,36,13,17,2,0,469,270,199
245102711013,1015,364,46,18,54,5,14,12,18,11,0,16,30,40,36,0,26,38,138,0,0,6,19,0,0,0,0,0,0,0,0,0,14,0,29,25,9,15,9,6,0,0,0,364,226,138
245101202023,1833,132,64,6,0,0,10,0,0,0,0,0,0,18,18,0,0,16,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,10,15,18,18,0,0,0,132,34,98
245101202024,1916,822,18,30,47,100,9,110,72,40,107,13,12,66,55,44,36,63,548,0,0,0,0,0,0,40,16,0,0,0,12,0,47,58,51,112,106,46,28,19,7,6,0,822,274,548
245101307001,606,225,0,9,0,14,59,23,0,0,0,0,46,25,14,22,13,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,60,9,34,24,10,0,0,0,0,225,75,150
245101403003,745,255,34,19,34,26,19,8,13,6,16,12,14,6,13,0,23,12,165,0,0,0,0,0,0,0,6,0,0,7,19,0,0,0,16,6,71,0,12,0,0,0,7,255,90,165
245100602004,954,282,30,8,0,24,0,0,0,0,25,36,56,23,35,8,17,20,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,59,9,0,0,0,282,116,166
245102804031,540,338,54,52,0,0,77,18,0,26,0,32,7,51,21,0,0,0,220,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,18,59,0,70,21,0,0,0,0,338,118,220
245102718024,1267,419,20,71,54,51,59,0,36,3,25,15,58,10,12,5,0,0,206,0,0,0,0,0,15,0,0,0,0,0,12,19,12,0,32,9,61,30,12,0,0,0,0,419,213,206
245102801012,1455,607,108,99,5,34,33,32,15,24,50,19,51,47,59,0,0,31,452,0,0,39,0,0,0,0,0,0,2,0,0,0,0,21,36,89,206,34,25,0,0,0,0,607,155,452
245102804021,578,208,16,0,5,24,6,20,29,7,39,0,12,20,12,7,11,0,74,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,4,0,46,0,0,0,0,0,208,134,74
245102713003,833,283,0,0,0,0,0,7,0,11,0,9,13,19,22,9,56,137,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,283,260,23
245102501034,821,397,5,30,19,36,48,0,39,12,6,7,111,59,15,10,0,0,276,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,66,59,93,20,10,16,0,0,0,397,121,276
245102501032,794,293,12,0,32,24,20,0,10,45,16,20,12,34,48,11,9,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,32,0,0,0,0,0,293,239,54
245102801025,1295,517,23,23,35,13,11,0,35,0,0,118,49,173,37,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,13,89,0,0,0,0,0,517,393,124
245102505005,1895,734,52,95,41,17,0,123,71,37,80,43,53,49,31,42,0,0,556,0,37,0,39,0,0,0,0,0,55,0,0,0,99,13,46,90,113,52,0,0,12,0,0,734,178,556
245102601013,1146,664,67,8,19,27,90,59,101,68,102,39,48,19,6,0,0,11,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,114,170,297,0,8,0,0,0,0,664,56,608
245102601012,1124,348,51,0,0,6,7,30,0,0,0,14,21,72,60,27,51,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,348,341,7
245102603014,912,349,73,45,19,14,80,19,0,0,12,64,23,0,0,0,0,0,202,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,9,145,0,0,0,0,0,349,147,202
245102706001,442,188,0,0,0,6,18,11,0,0,34,28,7,48,14,22,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,188,180,8
