GEOID,pop_total,male_18_19,male_20,male_21,male_22_24,male_25_29,male_30_34,female_18_19,female_20,female_21,female_22_24,female_25_29,female_30_34,male_35_39,male_40_44,male_45_49,male_50_54,male_55_59,male_60_61,male_62_64,female_35_39,female_40_44,female_45_49,female_50_54,female_55_59,female_60_61,female_62_64,male_65_66,male_67_69,male_70_74,male_75_79,male_80_84,male_85plus,female_65_66,female_67_69,female_70_74,female_75_79,female_80_84,female_85plus,edu_total_25plus,edu_bachelors,edu_masters,edu_professional,edu_doctorate,hhinc_total_hh,hhinc_lt10k,hhinc_10_15k,hhinc_15_20k,hhinc_20_25k,hhinc_25_30k,hhinc_30_35k,hhinc_35_40k,hhinc_40_45k,hhinc_45_50k,hhinc_50_60k,hhinc_60_75k,hhinc_75_100k,hhinc_100_125k,hhinc_125_150k,hhinc_150_200k,hhinc_200k_plus,rent_total_units,rent_lt100,rent_100_149,rent_150_199,rent_200_249,rent_250_299,rent_300_349,rent_350_399,rent_400_449,rent_450_499,rent_500_549,rent_550_599,rent_600_649,rent_650_699,rent_700_749,rent_750_799,rent_800_899,rent_900_999,rent_1000_1249,rent_1250_1499,rent_1500_1999,rent_2000_2499,rent_2500_2999,rent_3000_3499,rent_3500_plus,homeval_total_units,homeval_lt10k,homeval_10_15k,homeval_15_20k,homeval_20_25k,homeval_25_30k,homeval_30_35k,homeval_35_40k,homeval_40_50k,homeval_50_60k,homeval_60_70k,homeval_70_80k,homeval_80_90k,homeval_90_100k,homeval_100_125k,homeval_125_150k,homeval_150_175k,homeval_175_200k,homeval_200_250k,homeval_250_300k,homeval_300_400k,homeval_400_500k,homeval_500_750k,homeval_750k_1m,homeval_1m_1500k,homeval_1500k_2m,homeval_2m_plus,tenure_total,tenure_owner,tenure_renter,housing_total_units,housing_occupied,housing_vacant,vacant_for_rent,vacant_rented_not_occ,vacant_for_sale,vacant_sold_not_occ,vacant_seasonal,vacant_migrant,vacant_other,avg_hh_size,yrbuilt_total,yrbuilt_owner_2014plus,yrbuilt_owner_2010_13,yrbuilt_owner_2000_09,yrbuilt_owner_1990_99,yrbuilt_owner_1980_89,yrbuilt_owner_1970_79,yrbuilt_owner_1960_69,yrbuilt_owner_1950_59,yrbuilt_owner_1940_49,yrbuilt_owner_pre1940,yrbuilt_renter_2014plus,yrbuilt_renter_2010_13,yrbuilt_renter_2000_09,yrbuilt_renter_1990_99,yrbuilt_renter_1980_89,yrbuilt_renter_1970_79,yrbuilt_renter_1960_69,yrbuilt_renter_1950_59,yrbuilt_renter_1940_49,yrbuilt_renter_pre1940,commute_total,commute_drive_alone,commute_carpool,commute_transit,commute_walk,commute_wfh,mobility_total,mobility_same_house,mobility_moved_same_county,mobility_moved_diff_county,mobility_moved_diff_state,mobility_moved_abroad,poverty_total_denom,poverty_below
245102501034,661,0,0,0,0,123,17,0,0,0,0,83,40,15,9,0,0,0,0,18,0,23,15,15,12,13,18,5,37,54,5,6,0,46,0,44,0,0,5,603,149,10,0,0,367,34,0,0,10,22,16,56,55,9,44,0,46,9,0,66,0,220,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,102,88,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,9,0,37,5,28,7,20,23,18,0,0,0,0,0,0,367,147,220,401,367,34,0,0,0,0,0,0,34,1.8,367,147,0,0,0,0,0,0,0,52,50,45,220,0,0,0,0,73,55,31,0,306,173,10,69,0,23,,,,,,,,
245102502031,701,0,0,0,0,0,40,7,0,0,0,43,102,5,0,19,0,0,18,8,0,37,7,24,38,0,32,36,0,0,19,5,0,0,7,15,29,0,0,484,136,13,0,0,322,19,14,31,0,23,42,24,8,0,19,7,91,23,16,5,0,251,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,10,16,150,56,0,0,0,0,71,0,0,0,0,0,0,0,0,18,13,12,7,0,13,0,8,0,0,0,0,0,0,0,0,0,0,322,71,251,361,322,39,0,0,0,0,0,0,39,2.18,322,71,0,0,0,0,0,0,0,26,45,0,251,0,0,96,25,0,0,18,42,283,181,0,37,18,47,,,,,,,,
245102502032,927,0,0,21,22,0,72,0,0,0,49,25,21,13,6,34,0,0,30,0,55,37,0,36,46,17,0,9,0,19,0,0,0,0,11,67,13,15,0,526,37,29,0,0,439,111,22,0,15,39,47,31,62,0,52,19,11,20,0,0,10,353,28,0,0,0,0,0,13,0,0,0,0,11,0,0,0,0,27,163,82,0,16,0,0,0,86,0,0,1,0,0,0,15,14,0,0,0,0,0,0,39,17,0,0,0,0,0,0,0,0,0,0,439,86,353,468,439,29,0,0,0,0,0,0,29,2.11,439,86,0,0,0,0,0,0,0,13,73,0,353,0,8,14,14,46,48,32,98,333,245,7,37,16,0,,,,,,,,
245102502041,705,66,0,0,0,62,41,0,0,0,0,0,17,32,0,32,13,0,29,0,31,63,0,31,40,0,28,0,0,0,0,0,0,0,10,0,38,0,20,487,0,0,0,0,290,63,86,9,63,0,29,28,0,0,12,0,0,0,0,0,0,248,0,0,0,0,28,17,40,0,92,32,39,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,19,0,0,0,0,12,0,11,0,0,0,0,0,0,0,0,0,0,290,42,248,315,290,25,0,0,0,0,0,0,25,2.43,290,42,0,0,0,31,0,0,0,0,11,0,248,0,0,0,41,0,32,0,0,92,32,0,60,0,0,,,,,,,,
245102502042,3558,150,0,12,0,26,30,77,0,0,62,161,186,15,39,46,56,60,13,0,102,77,144,45,86,0,114,7,15,20,6,0,0,72,39,25,19,17,132,1552,12,0,0,0,1284,337,255,95,120,147,15,14,45,73,101,46,19,0,17,0,0,1251,26,65,214,89,14,46,66,63,60,10,115,0,17,0,78,68,32,99,64,97,28,0,0,0,33,0,0,0,0,0,0,0,7,17,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1284,33,1251,1444,1284,160,75,0,0,0,0,0,85,2.77,1284,33,0,0,0,0,0,0,0,0,33,0,1251,0,6,72,174,0,41,104,171,841,166,366,250,0,0,,,,,,,,
245102502051,55,0,0,0,34,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,55,34,0,9,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,34,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,55,46,9,78,55,23,0,0,0,0,0,0,23,,55,46,0,0,0,0,0,0,0,0,12,34,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,,,,,,,,
245102502052,1104,26,0,0,13,92,35,0,0,40,13,0,49,0,38,6,17,20,5,16,20,45,31,97,13,40,28,10,17,53,0,13,7,0,65,0,0,0,0,717,69,7,18,13,280,46,0,33,35,27,0,0,0,18,23,24,11,0,21,38,4,174,0,0,0,0,0,16,0,0,0,0,0,0,0,0,35,0,0,0,13,110,0,0,0,0,106,0,15,17,0,0,0,0,4,0,0,0,7,0,40,13,0,10,0,0,0,0,0,0,0,0,0,280,106,174,358,280,78,0,0,23,0,0,0,55,3.94,280,106,0,0,0,0,15,0,91,0,0,0,174,0,0,0,0,13,13,8,68,331,147,149,35,0,0,,,,,,,,
245102502053,809,15,0,0,0,16,0,0,0,0,0,0,0,22,95,42,51,0,0,0,47,79,0,88,0,0,6,0,30,17,0,0,0,25,0,0,28,0,0,546,42,0,0,0,277,15,0,17,0,42,30,0,0,8,38,47,52,0,28,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,42,83,47,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,5,0,47,0,25,0,0,13,0,0,0,0,0,0,0,277,90,187,296,277,19,0,0,0,0,0,0,19,2.92,277,90,0,13,0,0,0,0,17,60,0,0,187,0,0,0,0,0,28,53,89,392,298,0,88,0,0,,,,,,,,
245102502054,1790,0,48,0,11,158,45,0,0,0,0,94,35,71,0,0,34,36,0,152,14,53,0,0,16,25,17,0,0,16,0,0,0,0,0,22,0,0,11,799,16,0,0,0,393,0,42,0,0,109,16,43,0,0,74,0,90,0,0,19,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,42,175,0,0,0,0,152,43,0,0,0,0,0,0,0,0,17,9,0,16,27,0,0,19,21,0,0,0,0,0,0,0,0,393,152,241,414,393,21,0,0,0,21,0,0,0,4.55,393,152,0,0,0,0,0,19,16,96,0,21,241,0,0,0,0,0,11,66,75,585,438,67,62,0,0,,,,,,,,
245102502055,735,0,0,0,37,51,36,0,0,0,0,20,54,57,24,29,5,0,26,0,0,24,0,0,19,0,0,0,0,4,0,0,0,0,4,28,12,0,0,393,5,0,0,0,326,5,63,0,0,57,0,65,29,20,45,14,4,24,0,0,0,310,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,94,108,51,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,326,16,310,375,326,49,0,0,0,0,0,0,49,2.25,326,16,0,0,0,0,0,16,0,0,0,0,310,0,0,0,28,51,131,20,0,303,156,29,37,0,24,,,,,,,,
245102502061,867,0,0,10,0,0,22,0,0,0,17,14,45,0,42,44,8,34,0,27,80,17,0,70,38,18,12,8,1,0,23,0,0,13,20,0,0,0,7,543,47,0,0,0,332,7,53,0,0,0,7,0,21,47,34,49,45,37,32,0,0,141,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,40,18,42,0,0,0,0,0,0,191,0,12,0,0,0,0,0,0,29,0,7,0,42,16,8,0,0,38,32,7,0,0,0,0,0,0,332,191,141,374,332,42,0,0,0,0,0,0,42,2.61,332,191,0,0,0,6,0,0,7,25,24,129,141,0,58,83,0,0,0,0,0,265,227,18,12,0,0,,,,,,,,
245102502062,695,0,0,11,0,18,22,0,0,0,48,73,27,63,12,16,0,13,0,0,32,0,0,0,31,0,0,0,23,0,12,12,11,4,13,8,0,6,0,396,89,4,0,25,230,4,11,0,0,12,19,18,0,0,5,48,72,13,7,21,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,145,0,0,0,0,0,0,0,4,25,19,0,0,12,32,35,5,6,7,0,0,0,0,0,0,0,0,230,145,85,301,230,71,31,0,0,0,0,0,40,3.02,230,145,0,0,0,0,0,0,12,48,18,67,85,0,0,0,0,0,0,0,49,228,155,27,0,0,34,,,,,,,,
245102502063,983,0,7,0,0,0,0,0,0,0,0,0,0,46,72,21,0,37,0,57,116,0,40,0,37,20,58,0,37,16,4,0,3,0,33,7,3,4,0,611,37,80,7,0,345,0,0,38,6,18,35,60,21,7,0,32,42,0,77,9,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,0,18,33,31,0,0,0,0,214,0,0,0,13,0,0,0,0,0,0,0,0,6,26,7,0,44,83,0,0,35,0,0,0,0,0,345,214,131,354,345,9,0,0,0,0,0,0,9,2.85,345,214,0,0,23,21,14,36,16,15,9,80,131,0,0,33,0,0,0,62,0,333,239,75,0,0,19,,,,,,,,
245102502071,1477,0,0,45,14,0,53,0,0,14,14,121,55,49,72,41,71,48,0,26,65,49,26,19,24,37,9,12,12,19,26,0,0,0,0,15,8,0,20,877,34,39,0,0,616,37,10,15,58,0,62,46,0,18,29,213,62,39,0,27,0,616,0,0,0,0,0,8,0,7,0,15,0,0,0,0,0,34,55,235,217,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,0,616,670,616,54,15,0,0,0,0,0,39,2.4,616,0,0,0,0,0,0,0,0,0,0,0,616,0,0,11,71,19,118,210,65,698,537,94,29,0,38,,,,,,,,
245102502072,507,15,0,0,0,36,9,0,8,0,15,0,13,14,0,0,15,0,0,0,0,29,18,73,0,0,18,0,51,11,0,0,0,35,0,34,0,0,9,365,14,0,0,0,181,24,0,33,0,8,0,0,24,0,0,5,63,12,0,0,12,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,0,58,0,0,0,0,94,11,0,0,0,0,12,0,0,0,13,28,0,14,16,0,0,0,0,0,0,0,0,0,0,0,0,181,94,87,224,181,43,26,0,0,0,0,0,17,2.8,181,94,0,0,0,28,0,0,0,22,44,0,87,0,0,0,0,10,0,41,24,162,120,0,29,13,0,,,,,,,,
245102503011,828,0,0,0,0,0,24,31,0,5,40,0,34,43,28,0,17,15,19,2,23,3,21,22,43,33,21,0,0,40,36,0,0,35,11,37,0,0,15,522,81,25,0,0,259,18,18,7,10,24,0,27,0,46,20,10,17,23,22,17,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,0,0,0,0,193,0,0,0,0,0,31,0,11,16,0,23,13,0,57,0,27,0,15,0,0,0,0,0,0,0,0,259,193,66,454,259,195,34,12,0,11,17,0,121,3.2,259,193,0,20,0,0,0,0,0,33,28,112,66,0,0,0,13,0,0,0,0,316,140,111,54,0,0,,,,,,,,
245102503012,1115,0,18,0,0,21,25,41,0,0,24,52,91,0,41,16,19,46,16,0,40,13,13,0,53,10,38,6,6,0,19,0,0,0,9,11,18,10,5,578,10,3,0,0,449,88,47,8,38,88,50,5,0,51,0,0,44,17,0,0,13,340,9,7,0,24,41,8,7,15,0,0,37,0,20,0,20,57,0,51,13,20,0,0,0,0,109,0,0,0,0,0,0,0,4,17,6,10,27,0,5,6,26,0,8,0,0,0,0,0,0,0,0,449,109,340,491,449,42,0,0,12,0,0,0,30,2.48,449,109,0,0,0,0,53,0,7,0,0,49,340,0,21,0,28,13,18,64,68,303,193,92,15,0,0,,,,,,,,
245102503031,617,10,0,10,0,0,12,22,0,0,10,14,48,41,0,0,0,26,0,0,23,40,35,9,17,4,7,12,0,21,0,0,12,0,9,0,0,0,0,330,19,3,4,0,198,27,21,0,0,16,0,0,0,0,44,18,20,9,14,29,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,85,0,0,0,0,95,0,0,4,0,0,0,0,0,0,21,12,17,24,12,5,0,0,0,0,0,0,0,0,0,0,0,198,95,103,223,198,25,17,0,0,0,0,0,8,3.12,198,95,0,0,0,0,4,0,12,34,26,19,103,0,0,0,0,23,0,0,52,180,130,28,22,0,0,,,,,,,,
245102503032,661,0,0,0,0,13,0,4,0,0,0,0,17,36,8,103,18,18,0,0,52,9,26,21,21,0,0,12,42,0,0,0,0,50,6,23,44,0,0,519,85,0,0,0,300,24,0,0,44,12,17,12,11,33,4,37,0,36,42,22,6,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,8,11,0,0,0,248,0,0,0,0,6,0,6,0,89,50,0,9,8,0,46,0,0,0,0,21,13,0,0,0,0,0,300,248,52,408,300,108,21,0,0,0,0,0,87,2.2,300,248,0,0,0,21,0,0,25,92,52,58,52,0,0,0,0,0,0,0,52,237,143,81,13,0,0,,,,,,,,
245102503033,564,0,4,0,0,0,24,7,0,0,16,0,14,0,34,0,24,15,13,0,37,0,0,28,86,17,9,0,0,8,22,0,0,0,25,13,16,0,0,385,51,17,0,0,254,62,42,13,24,4,0,34,6,15,24,21,0,0,0,0,9,179,0,0,0,0,0,0,0,0,0,24,0,10,0,0,0,0,23,48,13,31,6,0,0,0,75,0,0,0,0,0,0,0,0,8,0,9,0,0,0,15,27,0,0,16,0,0,0,0,0,0,0,254,75,179,339,254,85,30,0,13,0,0,0,42,2.22,254,75,0,0,0,0,0,0,0,14,0,61,179,0,0,0,12,27,20,33,17,112,41,23,27,0,0,,,,,,,,
245102504011,1762,27,42,0,14,298,156,14,0,8,15,42,115,29,46,105,34,31,0,0,74,33,77,58,19,11,0,10,0,0,9,0,0,13,11,12,40,0,8,1231,80,9,0,0,700,0,8,5,24,214,51,24,74,84,13,95,36,11,26,0,35,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,244,61,143,0,0,0,0,141,32,0,0,0,0,0,0,0,5,31,16,0,8,23,0,9,0,0,0,17,0,0,0,0,0,0,700,141,559,845,700,145,21,0,0,0,0,0,124,2.52,700,141,0,0,11,0,0,0,0,0,21,109,559,0,46,20,26,0,0,0,37,830,683,72,20,0,55,,,,,,,,
245102504012,1183,18,0,0,0,0,85,0,0,0,52,22,86,15,21,33,35,20,11,8,9,40,30,11,73,6,0,83,7,0,15,9,18,9,0,16,14,19,8,703,186,14,17,0,416,117,0,0,0,28,0,8,55,8,20,26,104,19,11,0,20,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,53,71,15,21,0,0,0,207,0,0,0,0,0,0,0,7,33,83,0,0,10,11,12,12,12,11,0,8,8,0,0,0,0,0,416,207,209,416,416,0,0,0,0,0,0,0,0,2.84,416,207,0,0,8,0,11,0,0,0,95,93,209,0,0,0,0,21,0,8,11,424,276,85,0,52,11,,,,,,,,
245102504013,1492,68,20,0,62,4,0,0,13,0,0,0,0,103,31,165,0,91,0,22,70,59,16,12,71,29,42,13,0,11,9,10,0,0,7,12,0,28,0,805,21,0,31,0,416,32,28,13,24,0,69,0,0,38,59,40,11,37,65,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,59,17,10,0,0,0,0,267,0,0,0,0,0,0,0,0,22,19,0,0,0,68,0,10,27,0,0,97,0,12,0,12,0,0,416,267,149,465,416,49,0,0,0,0,0,0,49,3.56,416,267,0,0,12,0,32,0,0,75,30,118,149,0,0,0,0,0,17,0,23,616,268,153,43,32,61,,,,,,,,
245102504021,887,0,0,0,15,33,2,0,0,1,2,64,57,0,23,0,17,0,0,2,66,13,0,11,100,0,0,42,0,10,0,0,0,10,0,0,0,0,0,450,0,0,0,33,331,158,38,0,0,16,63,0,18,11,0,11,0,0,16,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,107,101,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,19,10,24,27,0,0,0,0,0,16,0,0,0,0,0,0,331,96,235,474,331,143,117,0,0,0,0,0,26,2.65,331,96,16,0,0,0,0,0,13,48,19,0,235,0,0,0,0,11,49,0,80,216,164,23,13,0,16,,,,,,,,
245102504022,1256,0,0,0,0,0,0,0,0,0,60,55,102,65,0,0,0,0,0,15,98,0,78,18,24,15,0,0,0,0,0,0,0,0,20,0,0,7,0,497,0,0,0,0,400,117,15,60,23,0,116,7,0,12,22,0,15,13,0,0,0,340,55,59,0,28,39,60,0,0,0,0,0,0,0,7,0,30,0,23,0,0,0,39,0,0,60,0,0,0,0,0,0,0,0,15,0,23,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,400,60,340,428,400,28,0,0,0,0,0,0,28,3.14,400,60,0,0,0,0,0,0,23,0,0,37,340,0,19,0,0,0,62,107,60,234,91,0,143,0,0,,,,,,,,
245102504023,951,60,0,0,20,0,0,0,0,11,24,0,50,101,47,202,0,0,0,0,64,46,49,53,0,0,14,0,0,0,11,0,0,0,68,12,13,0,0,730,14,23,0,0,391,0,17,11,0,13,28,47,46,0,60,26,0,53,14,31,45,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,106,0,0,0,0,225,0,0,0,0,0,0,0,0,0,17,46,0,0,41,14,0,0,53,23,31,0,0,0,0,0,0,391,225,166,528,391,137,82,0,0,0,0,0,55,2.43,391,225,0,0,0,23,0,0,0,115,45,42,166,0,0,0,0,0,0,33,107,667,449,82,110,26,0,,,,,,,,
245102504024,1062,61,0,24,0,25,37,52,0,0,0,24,59,0,42,56,85,22,0,0,16,95,16,43,12,0,8,38,31,10,0,0,0,0,37,11,6,0,5,678,38,0,0,0,438,87,33,0,6,77,16,45,0,56,37,14,44,18,0,0,5,233,0,0,0,0,0,0,0,0,0,0,0,20,0,0,27,0,0,0,46,50,0,0,0,0,205,7,17,0,0,16,0,0,0,10,0,0,19,6,8,66,0,0,56,0,0,0,0,0,0,0,0,438,205,233,490,438,52,0,0,0,0,0,0,52,2.42,438,205,0,0,0,0,0,14,17,67,97,10,233,0,0,0,0,0,33,83,53,372,258,0,62,26,26,,,,,,,,
245102505001,189,0,0,0,0,139,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,67,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,67,67,67,0,0,0,0,0,0,0,0,2.82,67,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,67,0,0,0,72,72,0,0,0,0,,,,,,,,
245102505002,74,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,74,27,0,0,0,47,0,0,0,16,0,0,0,0,0,0,0,31,0,0,0,0,47,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,47,47,47,0,0,0,0,0,0,0,0,1.57,47,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,16,0,0,31,0,74,58,0,16,0,0,,,,,,,,
245102505003,1253,0,0,0,15,6,110,0,0,0,0,37,92,75,18,73,47,0,68,27,20,14,18,35,68,18,68,0,26,32,19,18,0,13,60,25,19,0,0,1006,111,97,18,0,602,73,8,72,0,49,26,30,0,0,85,43,33,48,73,16,46,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,12,42,36,37,0,0,0,28,391,0,0,0,38,16,0,0,0,0,0,26,0,40,111,0,7,0,32,60,61,0,0,0,0,0,0,602,391,211,820,602,218,94,0,0,0,0,0,124,2.08,602,391,0,0,60,25,39,0,0,139,0,128,211,0,0,0,0,0,0,6,90,580,475,19,68,0,18,,,,,,,,
245102505004,929,0,0,32,30,51,24,0,36,0,0,79,24,18,0,0,0,26,0,18,108,0,47,0,34,0,0,0,0,0,0,0,0,0,26,90,35,0,0,580,98,0,0,0,429,4,44,25,51,60,0,0,44,26,0,94,49,17,0,15,0,287,0,0,0,0,0,44,0,0,0,51,0,0,0,0,0,4,15,113,14,46,0,0,0,0,142,0,0,0,14,0,0,0,0,0,0,0,0,25,0,0,0,90,13,0,0,0,0,0,0,0,0,429,142,287,475,429,46,0,24,0,0,0,0,22,2.17,429,142,0,0,47,30,0,0,0,0,14,51,287,0,0,0,0,0,0,24,83,490,384,48,58,0,0,,,,,,,,
245102505005,1972,71,0,0,71,0,16,22,0,70,0,90,40,329,43,47,19,248,0,14,39,131,95,32,82,12,18,0,0,0,0,0,0,0,15,0,11,0,0,1281,38,16,0,0,1035,89,24,270,0,6,0,80,170,15,100,49,123,54,0,0,55,313,0,0,0,0,0,27,0,24,0,0,0,53,0,63,0,0,16,21,109,0,0,0,0,0,722,0,0,0,0,133,0,15,0,39,0,281,0,0,163,57,0,0,34,0,0,0,0,0,0,0,0,1035,722,313,1165,1035,130,0,0,0,0,0,0,130,1.91,1035,722,0,0,287,213,19,17,0,83,103,0,313,0,0,0,15,87,22,0,0,1088,973,109,6,0,0,,,,,,,,
245102506001,29,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29,6,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,29,5,24,29,29,0,0,0,0,0,0,0,0,,29,5,0,0,0,0,0,0,0,0,0,5,24,0,0,0,0,6,0,0,0,23,23,0,0,0,0,,,,,,,,
245102601011,668,0,0,0,0,14,64,0,0,0,0,0,41,10,26,13,0,26,77,27,16,6,0,0,81,73,13,0,0,41,3,0,0,0,38,38,7,0,0,614,77,20,0,0,296,0,31,0,60,0,0,0,0,0,47,24,14,0,0,48,72,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,23,0,0,0,24,40,7,93,13,87,0,0,0,0,0,0,296,287,9,314,296,18,0,0,0,0,0,0,18,2.25,296,287,0,0,0,0,0,0,23,20,10,234,9,0,0,0,0,0,0,0,9,454,392,0,0,34,28,,,,,,,,
245102601012,630,0,0,0,0,25,13,33,0,0,0,34,28,98,45,20,14,41,0,0,0,5,0,10,29,24,17,0,0,0,13,0,0,32,32,16,23,0,14,533,30,16,0,0,239,13,0,17,0,0,0,7,8,31,24,47,8,0,28,27,29,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,206,0,0,7,0,0,0,0,0,0,0,0,0,0,8,32,13,46,5,95,0,0,0,0,0,0,0,239,206,33,239,239,0,0,0,0,0,0,0,0,2.61,239,206,0,0,0,0,0,0,0,87,7,112,33,0,0,0,0,0,0,0,0,328,279,24,0,0,25,,,,,,,,
245102601013,1712,65,54,0,23,63,20,0,0,25,83,150,36,222,11,14,42,63,0,60,30,84,15,21,38,0,32,0,0,17,0,0,0,0,11,41,19,19,42,1050,287,253,0,0,783,31,0,0,67,49,0,23,57,204,0,135,60,0,27,94,36,642,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,68,20,155,170,218,0,0,0,0,141,0,18,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,59,9,0,0,0,0,0,0,36,783,141,642,783,783,0,0,0,0,0,0,0,0,2.19,783,141,0,0,0,18,0,36,32,0,46,9,642,0,0,0,175,0,119,249,11,831,543,104,117,16,36,,,,,,,,
245102601014,226,0,0,0,0,0,1,0,0,0,39,0,0,0,1,1,16,29,0,0,15,1,0,50,0,0,8,15,0,10,8,0,0,20,0,0,8,0,0,183,29,28,0,0,123,0,8,0,15,0,0,18,0,0,9,16,0,34,10,0,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,8,0,0,15,0,1,10,45,0,13,15,0,0,0,0,0,123,107,16,123,123,0,0,0,0,0,0,0,0,1.76,123,107,0,15,0,0,0,0,0,60,0,32,16,0,0,0,16,0,0,0,0,133,75,13,30,0,15,,,,,,,,
245102601015,1404,4,47,0,87,57,33,14,19,0,0,46,119,97,0,20,47,38,0,45,69,30,12,92,0,50,11,19,0,20,0,5,0,0,50,0,12,0,0,872,137,59,5,0,485,71,46,0,7,0,14,49,12,0,0,21,34,80,48,48,55,125,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12,0,49,0,0,40,18,0,0,360,0,0,0,0,0,0,8,0,0,0,0,0,0,38,0,28,47,41,59,81,48,10,0,0,0,0,485,360,125,508,485,23,0,0,0,0,0,0,23,2.89,485,360,0,0,47,0,0,18,0,188,38,69,125,0,0,0,0,0,0,49,46,616,456,139,0,0,21,,,,,,,,
