OBJECTID,GEOID,weight,pop_in_nsa,bg_total_pop
15,245101202012,0.002939508009555064,0.005211288335020504,975
16,245100801011,1.0,0.020817925004568655,667
16,245100801012,1.0,804.3228758288873,823
16,245100801013,1.0,977.8223330242934,978
16,245100801014,1.0,857.833072763627,868
16,245100801021,1.0,739.695469227728,746
16,245100801022,1.0,19.201071000571677,1156
16,245102602021,1.0,349.10349197361023,637
16,245102602023,1.0,1057.9731512347275,1189
16,245102602024,1.0,0.25981590638007956,669
16,245102603011,1.0,800.6829526566755,804
16,245102603012,1.0,896.2448792381027,898
16,245102603013,1.0,743.0,743
16,245102603014,1.0,688.0,688
16,245102603015,1.0,927.9999999999999,928
16,245102603021,1.0,610.5529518112951,616
16,245102603022,1.0,902.9999999999999,903
16,245102603023,1.0,750.9973183777695,751
16,245102603024,1.0,1701.9999999999998,1702
16,245102603025,1.0,894.0,894
16,245102603026,1.0,919.9962122063198,920
16,245102603031,1.0,4.469404975377127,1305
17,245101201004,1.0,0.25401172560360724,1607
17,245101202011,0.9870130471587027,0.6680692409900889,971
17,245101202012,0.9970604919904449,1.7676324386018913,975
17,245101202021,1.0,13.858808355483562,760
17,245101202022,1.0,733.6026765665034,774
17,245101202023,1.0,2115.385937780053,2132
17,245101202024,1.0,1373.6940360359722,1379
17,245101202025,1.0,1371.0,1371
17,245101203001,1.0,418.3337233731148,882
17,245101203002,1.0,372.0896377841252,899
17,245101203003,1.0,308.9573053685836,761
17,245101203004,1.0,271.07979772420225,1217
17,245101206001,1.0,931.5817740230325,937
17,245101206002,1.0,783.9846629474365,1283
17,245101207002,1.0,9.448311012873628,1209
18,245100104002,6.149726272274778e-05,0.0433735784502389,709
18,245100104003,0.003909534818067162,4.412947247786128,1150
18,245100202002,1.0,244.22479825708544,1212
18,245100203001,0.9980139379825618,1128.1650061160828,1140
18,245100203002,0.8650298556521753,1387.0045305415274,1934
18,245100203003,1.0,1666.1664905455054,1705
18,245100301001,0.9974768415773084,245.35505985974808,1310
19,245102401001,1.0,2306.081123105804,2802
19,245102401002,1.0,1044.4857505675618,1066
20,245100401002,0.016962738076831452,18.11620426605603,1068
20,245100401004,0.00024361727324009885,0.2672481487443886,1097
20,245100402001,0.561267457921439,621.3230759190324,1107
20,245101701001,6.520732189579875e-05,0.02546197373418231,919
20,245101701002,0.22698368905281185,2.7877959606763563,601
20,245101803001,1.0,612.8720877025585,614
20,245101803002,1.0,1098.255260970373,1163
20,245102101002,1.9558810008128532e-05,0.023906683078679356,1460
20,245102102002,0.002650611859606455,4.728326971723117,1784
20,245102201001,0.38407239172845414,0.4858820270598929,1159
20,245102806001,1.0,1321.0,1321
20,245102806002,0.9850788155917191,828.3098265787348,873
20,245102806003,1.0,725.1565486173522,757
21,245101102004,0.001281768024991683,1.9657805743429522,1547
21,245101303003,1.0,0.006252089992723459,665
21,245101401003,1.0,0.07566729926561282,962
21,245101401004,0.6813992912249899,0.20151812231419222,1329
21,245101402001,1.0,629.4721687407333,635
21,245101402002,1.0,692.0,692
21,245101402003,1.0,928.9371417048407,929
21,245101403001,1.0,483.39186011857277,486
21,245101403002,1.0,370.92401680067843,371
21,245101403003,1.0,659.4169358514374,660
21,245101403004,1.0,529.9589799669278,530
21,245101501001,1.0,1.3317525639088983,673
21,245101501002,1.0,2.0308533569352605,598
21,245101501003,1.0,0.1634587938410835,1133
21,245101601001,1.0,3.2562073954500788,764
21,245101601003,1.0,0.11140689061679147,510
21,245101701001,0.009316432966409433,3.6378548388485608,919
21,245101701002,0.773016310947188,9.49412602371665,601
21,245101702001,1.0,1875.0,1875
21,245101702002,1.0,581.7123398367481,584
21,245101702003,1.0,453.96327952095055,458
21,245101703001,1.0,833.3909257130956,834
21,245101703002,1.0,858.7416055513348,862
21,245102806002,0.014921184408280955,12.546573405041174,873
22,245101509001,1.0,5.996995472439657,838
22,245101510001,1.0,0.8528257854985862,955
22,245101510002,1.0,622.1396694602951,633
22,245101510003,1.0,488.14016887795754,861
22,245101510004,1.0,571.966479145304,572
22,245101510005,1.0,366.93920817735597,535
22,245102801022,1.0,410.2879196444021,843
22,245102801023,1.0,941.0,941
22,245102801024,1.0,424.70329464026895,1378
22,245102801025,1.0,281.43616545229423,1146
22,245102802001,1.0,743.3758055076338,871
22,245102802002,1.0,285.08317609921073,512
22,245102802003,1.0,446.02715406244863,467
22,245102802004,1.0,663.7345067354902,681
