OBJECTID,GEOID,weight,pop_in_nsa,bg_total_pop
70,245100804002,0.10530914971380058,47.49442652092428,451
71,245102711012,0.000979158185047096,0.22716469893092664,232
71,245102711022,0.012659089487818711,37.76206394216299,2983
71,245102712004,0.00014129721007294344,0.12843916395630525,909
72,245101102004,0.007592682071373906,11.745879164415435,1547
72,245101302001,0.004203622602776314,2.606246013721295,620
72,245101302002,0.0001501622054967085,0.04640012149848291,309
72,245101401001,0.9899783850462281,1189.9540188255692,1202
72,245101401002,1.0,1541.0,1541
72,245101401003,0.9996374510252397,961.6512278862855,962
72,245101401004,0.9995038306114935,1328.3405908826805,1329
72,245101402001,0.006535961427568182,4.150335506505821,635
72,245101403001,0.0026083432844806343,1.2676548362575784,486
72,245101403003,0.0002262643867370459,0.1493344952464503,660
72,245101702002,0.0028295780493271107,1.6524735808070576,584
72,245101702003,0.0038291792945146447,1.7537641168876497,458
73,245101903002,0.001829702504954163,1.7949381573600265,981
73,245102001002,0.0007080834051650866,0.5034473010723828,711
73,245102003001,0.5662759598088646,247.46259443647068,437
73,245102004001,0.5983087577553275,266.2473972011204,445
73,245102005004,0.0004658684114515504,0.30654141473511787,658
74,245101502001,0.0016750623870245504,1.3182740985883223,787
74,245101503003,0.0013935155569927472,0.7009383251673561,503
74,245101604003,0.09542808076255097,63.459673707096464,665
74,245101605001,0.9906204174875881,901.4645799137107,910
74,245101605002,0.1519415126281028,89.9493754758356,592
74,245101605004,0.0013878930809239712,1.0603503138258925,764
74,245101605005,0.7606688064180261,629.8337717141261,828
74,245101606002,0.0037402929002919466,2.707972059811345,724
75,245100802001,0.5523793221499386,183.38993495378358,332
75,245100802002,0.3939964814930669,323.865107787301,822
75,245100803011,0.07816652491011837,36.034767983565715,461
75,245100803012,0.21684010585718969,235.92203517262294,1088
75,245100804001,1.0,515.0,515
75,245100804002,0.5520256877526556,248.96358517644885,451
75,245100805003,0.00029045862778019437,0.12170216503990113,419
75,245100806001,0.999567813854433,549.762297619928,550
75,245100806003,0.9961491859772128,286.8909655614434,288
75,245100806004,0.5373723519903004,270.2982930511157,503
75,245100807001,0.5118523570322159,442.75228883286604,865
75,245100808001,0.08242480031546019,48.54820738580557,589
75,245100808002,0.12578506169424042,165.15578600453736,1313
76,245102606043,0.0005786372034999194,0.4982066322134331,861
76,245102606051,4.6355958217098535e-05,0.05816381764250919,1262
76,245102606052,0.986650519050372,1944.6881730482924,1971
76,245102606056,0.0015539572671095876,0.05572332262307977,37
77,245102504011,0.9794789741854137,1499.5823094778725,1531
77,245102504012,1.0,832.5536566575597,833
77,245102504013,1.0,1228.245787374396,1233
77,245102504021,0.9997796058063639,1256.7229644985987,1257
77,245102504022,1.0,1013.9999999999999,1014
77,245102504023,1.0,1355.1400748243962,1385
77,245102504024,0.9999563765430197,1060.9537155121543,1061
77,245102505002,3.6615836849548325e-05,0.005275417940446355,145
77,245102505003,0.0701170770204379,133.24326545999796,1910
77,245102505005,0.5930578647867114,1125.6238273651759,1898
78,245101504003,1.2636220118649749e-05,0.020344314391026158,1610
78,245101505001,0.00017463636822549855,0.14267791284023218,817
78,245101505002,0.9914072297691546,637.4748487415658,643
79,245100103001,1.0602186383250672e-05,0.010188701114303639,961
79,245100105001,0.757227918332883,650.4587818479508,859
79,245100105002,0.002952274015683588,2.7485671086014336,931
79,245100201001,0.6035299684946968,398.93330917500657,661
79,245100201002,0.004696799145628861,5.762972551686669,1227
79,245100603002,0.6397989201365298,708.8972035112704,1108
79,245100604002,0.2536670914926651,356.9095977301802,1407
80,245101508005,0.00044066400811834503,0.46225654451614534,1049
80,245101510001,0.5698085417377271,544.1671573595322,955
80,245101510002,2.839189024032428e-05,0.017972066522125237,633
80,245101510003,0.43330420878464315,373.0749237635767,861
80,245101510004,1.0688795001620011e-05,0.006113990740926622,572
80,245101510005,2.0265327287801145e-06,0.0010841950098973586,535
80,245101511005,0.6292777715644953,371.2738852230555,590
80,245101511006,0.28713222550140366,309.81567131601474,1079
81,245102708051,7.108309791658198e-05,0.06760002611866815,951
81,245102708052,0.996328742010226,878.7619504530292,882
81,245102708053,0.5001579498330424,421.1329937594189,842
81,245102709013,0.0008195382028894381,1.555483509084157,1898
81,245102710021,0.0005923277065131621,0.6906541057943463,1166
81,245102710023,0.001306902125888771,1.062511428347587,813
82,245100101001,1.0,1133.0,1133
82,245100101002,1.0,967.0,967
82,245100101003,0.999963876321837,1096.872681383569,1097
82,245100102002,0.43637854652043345,263.5726420983435,604
82,245100102003,0.9930130010602849,968.1876760337452,975
82,245100103001,0.9762438250058968,938.1703158306432,961
82,245100103002,0.9983684793184743,1352.7892894765612,1355
82,245100104001,1.0,867.0,867
82,245100104002,0.9976065476033589,707.3030422507761,709
82,245100104003,0.9961295034272454,1124.3127893078315,1150
82,245100105002,0.00032700943901355675,0.30444578772162273,931
82,245100203001,0.002146730499402789,2.44727276931917,1140
82,245102606055,0.8865621431816014,117.02620289997044,132
82,245102609001,0.2903083259296596,310.92021707066147,1071
82,245102609003,0.5091396216858713,933.7620661718915,1834
82,245102611001,0.7519298786410625,718.0930341022182,955
82,245102611002,1.0,1194.0,1194
83,245102005002,0.00027296153760402977,0.15094773029502823,553
83,245102102001,0.0024008881565362275,2.948290656226524,1228
83,245102102002,2.5848078796241857e-05,0.046112972572495164,1784
83,245102502061,5.147627065997386e-07,0.0004447549785021756,864
84,245102002002,4.228221045209294e-07,0.00020464589858812997,484
84,245102004002,0.0007577530037320849,0.5152720425378179,680
84,245102005003,0.0022252844260062347,1.4330831703480202,644
84,245102006001,0.162591063845755,151.53487150424345,932
84,245102006002,0.49812002774512365,299.8682567025597,602
84,245102006003,0.9991668220821525,790.3409562669865,791
84,245102007012,7.013057399802485e-08,5.7366809530382764e-05,818
84,245102007021,0.0007973805331752084,0.8276809934358722,1038
84,245102008001,7.089437543602448e-07,0.0006160721225390516,869
84,245102008002,0.00017991428594246433,0.20114417168367557,1118
85,245101903001,0.36798725904300705,320.51690262645786,871
85,245101903002,0.18047840951349922,177.049319732742,981
85,245102003001,0.43058269567319535,188.164638009184,437
85,245102003002,1.0,635.9999999999999,636
85,245102004001,1.25043490655168e-08,5.564435334154969e-06,445
85,245102005001,0.999922894578597,398.96923493686256,399
85,245102005002,0.23111647749072714,127.80741205237189,553
85,245102005004,0.7523344225901676,495.0360500643266,658
85,245102102001,0.0006381738150079906,0.7836774448298222,1228
86,245102712001,0.8876898778237013,544.021334494253,621
86,245102712002,0.001455477625519688,1.6985423889814666,1167
86,245102712006,0.05347141186084324,73.57318832934293,1380
87,245102601011,0.9956085996108559,865.3307496380561,878
87,245102601012,1.0,769.4512430099775,771
87,245102601013,0.0012312155323188107,1.5494571027044723,1259
87,245102601014,0.0007423053980052704,0.5515329107179171,743
87,245102601015,0.858642214539039,875.8150588298189,1020
87,245102704011,3.048823617482768e-06,0.005771423107894889,1893
87,245102705021,8.098661727873503e-05,0.07920491169860282,978
88,245102601021,0.9183470472191609,908.8685507462164,990
88,245102601022,0.8559811267436992,683.9289202682276,799
88,245102602032,3.151290808977043e-06,0.002716412677338213,862
88,245102604031,0.9991393205908794,1556.7776284977342,1569
89,245101509001,0.004646809050914974,3.894025984666723,838
89,245101510002,0.9781800634582186,619.1879801690512,633
89,245102802001,0.5427563032169215,472.74074010194096,871
90,245101512003,0.0003406512074498594,0.22006068001260978,646
90,245101512004,0.10422050525679544,76.9147328795156,738
90,245101513002,0.20545204717034268,155.32174766077824,756
90,245101513003,0.004966241661896778,3.3522131217803617,675
90,245101513004,0.1756861110078726,179.0241471170229,1019
90,245102716003,0.0009538578695802412,0.7459168540117465,782
90,245102716004,1.0,657.9999999999999,658
90,245102716005,0.0033156007439530044,1.2831374879097972,387
90,245102716006,0.9990952333511661,429.6109503410103,430
90,245102717003,0.0006237888619871429,0.5445676765147766,873
90,245102717004,0.0017423623996156096,2.0420487323494956,1172
90,245102717005,0.9949701836810836,992.9802433137312,998
90,245102717006,0.9946605217415722,387.9176034792209,390
90,245102718021,0.11368219372191216,95.60672492012773,841
90,245102718022,0.9899039259651575,1344.2895314606887,1358
90,245102801013,8.273306738208469e-05,0.0705713064769182,853
91,245101204001,0.003315878030300462,2.99092198333104,902
91,245101204002,0.003281712400636034,3.367036923052559,1026
91,245101205001,0.5211806328382439,499.81222689187535,959
91,245101205002,0.06489771524689544,86.57355213935867,1334
91,245101206003,0.7460652792844614,503.5940635170101,675
91,245101207003,0.002177436824869563,1.6069483767537243,738
92,245102502031,0.9891784929777673,787.3765938553889,796
92,245102502032,0.999593130768882,843.6566023689348,844
92,245102502041,0.99034790641031,1376.5835899103274,1390
92,245102502042,0.9996274611143584,2462.0824367246646,2463
